1333370353018	64.12979364395142	-21.87778651714325	109.0	32.0	16.0	0	
1333370357148	64.12956833839417	-21.87654733657837	98.0	12.0	16.0	0	
1333370362418	64.1293054819107	-21.874927282333374	99.0	12.0	16.0	0	
1333370366558	64.12908554077148	-21.873634457588196	98.0	12.0	16.75	0	
1333370436688	64.12514269351959	-21.85003101825714	79.0	48.0	19.75	0	
1333370496938	64.12383913993835	-21.824394464492798	87.0	48.0	21.0	0	
1333370501018	64.12389814853668	-21.82258129119873	101.0	24.0	21.5	0	
1333370504048	64.1239196062088	-21.821272373199463	101.0	32.0	21.25	0	
1333370576158	64.12485301494598	-21.785953044891357	108.0	24.0	23.0	0	
1333370636468	64.13284599781036	-21.763309836387634	119.0	48.0	24.0	0	
1333370638558	64.13330733776093	-21.762746572494507	122.0	24.0	24.25	0	
1333370641678	64.13391351699829	-21.762033104896545	120.0	16.0	25.25	0	
1333370714828	64.14543628692627	-21.75139546394348	125.0	32.0	21.0	0	
1333370717938	64.14588689804077	-21.750510334968567	125.0	16.0	21.5	0	
1333370720888	64.14632141590118	-21.74964129924774	123.0	24.0	22.0	0	
1333370724078	64.14681494235992	-21.748616695404053	123.0	24.0	22.75	0	
1333370795268	64.15684640407562	-21.729637384414673	120.0	48.0	22.75	0	
1333370798368	64.15727019309998	-21.728543043136597	120.0	32.0	22.5	0	
1333370859648	64.16388988494873	-21.71547532081604	178.0	48.0	19.25	0	
1333370862664	64.16419565677643	-21.71450972557068	180.0	32.0	20.5	0	
1333370928798	64.16536509990692	-21.693878173828125	136.0	48.0	8.0	0	
1333371006398	64.14547354999999	-21.919528399999997	0.0	59.0	0.0	0	
1333371008238	64.17277872562408	-21.676712036132813	124.0	48.0	19.75	0	
1333371071618	64.17853474617004	-21.665849089622498	132.0	32.0	18.75	0	
1333371144868	64.18029427528381	-21.635180711746216	111.0	48.0	20.75	0	
1333371542808	64.20200943946838	-21.46927535533905	272.0	24.0	20.0	0	
1333371545998	64.20218110084534	-21.4680415391922	273.0	24.0	20.0	0	
1333371548908	64.20236349105835	-21.466893553733826	275.0	32.0	19.75	0	
1333371775553	64.20613467693329	-21.45576238632202	305.0	8.0	14.5	0	
1333371906898	64.20598447322845	-21.404698491096497	320.0	48.0	17.25	0	
1333372037208	64.21390771865845	-21.354627013206482	336.0	32.0	20.75	0	
1333372159508	64.20980393886566	-21.307189464569092	296.0	48.0	21.0	0	
1333372793568	64.21496450901031	-21.248127222061157	276.0	48.0	16.75	0	
1333372860678	64.2210853099823	-21.228911876678467	230.0	16.0	18.0	0	
1333372863859	64.22138035297394	-21.227930188179016	232.0	8.0	17.75	0	
1333372927998	64.22646045684814	-21.20933711528778	209.0	48.0	18.0	0	
1333372931158	64.22685742378235	-21.208435893058777	213.0	16.0	19.5	0	
1333372934348	64.22723829746246	-21.207491755485535	210.0	12.0	20.5	0	
1333372937738	64.2276406288147	-21.206440329551697	208.0	8.0	21.5	0	
1333373005798	64.23704981803894	-21.190926432609558	218.0	48.0	18.5	0	
1333373009958	64.23764526844025	-21.190175414085388	206.0	16.0	18.0	0	
1333373013188	64.23805832862854	-21.189520955085754	202.0	12.0	17.75	0	
1333373079318	64.24618005752563	-21.170471906661987	185.0	24.0	21.75	0	
1333373202558	64.26005780696869	-21.1362361907959	234.0	48.0	21.5	0	
1333373263948	64.26893055438995	-21.120824217796326	219.0	12.0	19.75	0	
1333373267081	64.2693167924881	-21.119880080223083	218.0	8.0	20.25	0	
1333373332238	64.27741706371307	-21.1017644405365	220.0	48.0	15.0	0	
1333373336418	64.27771210670471	-21.10077202320099	208.0	12.0	14.0	0	
1333373340981	64.27794277667999	-21.09974205493927	207.0	8.0	12.25	0	
1333373404838	64.27587747573853	-21.096169352531433	175.0	48.0	14.75	0	
1333373408988	64.27541077136993	-21.096850633621216	182.0	16.0	15.5	0	
1333373413168	64.27496016025543	-21.097558736801147	192.0	12.0	15.5	0	
1333373418298	64.27439153194427	-21.09848141670227	191.0	12.0	15.25	0	
1333373480418	64.26772892475128	-21.10945701599121	183.0	32.0	15.0	0	
1333378652616	64.14547354999999	-21.919528399999997	0.0	59.0	0.0	0	
1333378706398	64.24565970897675	-21.058124899864197	167.0	32.0	10.0	0	
1333378828668	64.2378169298172	-21.04407012462616	164.0	48.0	10.5	0	
1333378897778	64.23130989074707	-21.050984859466553	179.0	48.0	10.5	0	
1333378905128	64.23084318637848	-21.051446199417114	181.0	12.0	6.5	0	
1333378972258	64.22432541847229	-21.05350613594055	180.0	48.0	15.5	0	
1333379036398	64.21576917171478	-21.05006217956543	207.0	48.0	18.0	0	
1333379039528	64.21527028083801	-21.049616932868958	209.0	48.0	18.0	0	
1333379138928	64.19909119606018	-21.031458377838135	219.0	6.0	18.0	0	
1333379201018	64.19485330581665	-21.011937260627747	242.0	48.0	0.0	0	
1333379267228	64.19601738452911	-20.979337692260742	237.0	16.0	25.75	0	
1333379269398	64.19595301151276	-20.978195071220398	237.0	12.0	25.5	0	
1333379271798	64.19587254524231	-20.976961255073547	241.0	8.0	25.25	0	
1333379273934	64.19578671455383	-20.97586691379547	241.0	8.0	25.0	0	
1333379276118	64.19571161270142	-20.974826216697693	241.0	8.0	24.5	0	
1333379280208	64.19562041759491	-20.972814559936523	256.0	6.0	24.0	0	
1333379342378	64.19209599494934	-20.941995978355408	271.0	24.0	23.0	0	
1333379345518	64.19191896915436	-20.940510034561157	272.0	12.0	24.5	0	
1333379348698	64.1918009519577	-20.93890607357025	273.0	8.0	26.25	0	
1333379350671	64.19172585010529	-20.937779545783997	274.0	8.0	27.25	0	
1333379352848	64.19166684150696	-20.936551094055176	274.0	8.0	28.0	0	
1333379354816	64.19159710407257	-20.935392379760742	274.0	8.0	28.5	0	
1333379356958	64.19156491756439	-20.934126377105713	274.0	6.0	28.5	0	
1333379358928	64.19155418872833	-20.933021306991577	275.0	6.0	27.75	0	
1333379421108	64.19497668743134	-20.903559923171997	275.0	32.0	22.75	0	
1333379424318	64.19528245925903	-20.902310013771057	265.0	8.0	24.0	0	
1333379428498	64.19561505317688	-20.90045928955078	262.0	6.0	23.0	0	
1333379432788	64.19592082500458	-20.898662209510803	262.0	8.0	21.25	0	
1333379436778	64.19609785079956	-20.897127985954285	261.0	8.0	19.75	0	
1333379501128	64.19970273971558	-20.86456060409546	245.0	48.0	26.25	0	
1333379503138	64.19987440109253	-20.86357891559601	258.0	24.0	25.5	0	
1333379505268	64.19998168945313	-20.86250603199005	259.0	12.0	25.0	0	
1333379508458	64.20008897781372	-20.860923528671265	258.0	6.0	24.25	0	
1333379512628	64.20019626617432	-20.858944058418274	263.0	6.0	23.0	0	
1333379516728	64.20023918151855	-20.85702896118164	264.0	6.0	22.75	0	
1333379584234	64.20240640640259	-20.82209587097168	267.0	12.0	26.25	0	
1333379586048	64.20238494873047	-20.8210551738739	268.0	8.0	26.0	0	
1333379588248	64.20234739780426	-20.819885730743408	263.0	8.0	26.0	0	
1333379590410	64.20229911804199	-20.818710923194885	265.0	6.0	26.0	0	
1333379592588	64.20224010944366	-20.81755757331848	267.0	6.0	25.75	0	
1333379658775	64.20514225959778	-20.78964650630951	242.0	48.0	129.0591	0	
1333379661768	64.20549631118774	-20.788498520851135	257.0	12.0	128.98256	0	
1333379664748	64.2057752609253	-20.787549018859863	255.0	24.0	0.0	0	
1333379667912	64.20603275299072	-20.786336660385132	256.0	12.0	20.5	0	
1333379670958	64.20627415180206	-20.78511893749237	256.0	6.0	21.0	0	
1333379734118	64.20941770076752	-20.759788155555725	201.0	48.0	128.64389	0	
1333379737098	64.20965909957886	-20.758602619171143	201.0	24.0	20.5	0	
1333379740058	64.2099004983902	-20.75741171836853	193.0	8.0	20.75	0	
1333379744258	64.21032428741455	-20.755818486213684	190.0	4.0	21.25	0	
1333379748458	64.2107480764389	-20.754235982894897	186.0	3.0	21.5	0	
1333379813658	64.21249151229858	-20.74096441268921	151.0	16.0	9.75	0	
1333379819645	64.21274363994598	-20.739864706993103	158.0	24.0	11.25	0	
1333379824758	64.21300113201141	-20.738883018493652	159.0	12.0	10.75	0	
1333379885988	64.21694934368134	-20.734280347824097	154.0	24.0	3.5	0	
1333380085128	64.14547354999999	-21.919528399999997	0.0	59.0	0.0	0	
1333383034745	64.14547354999999	-21.919528399999997	0.0	59.0	0.0	0	
1333383094758	64.23457145690918	-20.707865953445435	142.0	32.0	21.25	0	
1333383097772	64.23505425453186	-20.707045197486877	158.0	12.0	20.75	0	
1333383164818	64.24090683460236	-20.682186484336853	168.0	12.0	21.75	0	
1333383167838	64.24092829227448	-20.680856108665466	168.0	8.0	21.75	0	
1333383171008	64.24094438552856	-20.679396986961365	168.0	8.0	22.5	0	
1333383236178	64.237419962883	-20.65054178237915	162.0	24.0	24.505102	0	
1333383239188	64.23718392848969	-20.649163126945496	162.0	24.0	22.75	0	
1333383242188	64.23694252967834	-20.647902488708496	170.0	6.0	22.0	0	
1333383246498	64.23661530017853	-20.64610004425049	173.0	6.0	22.25	0	
1333383250698	64.23627734184265	-20.64432978630066	172.0	8.0	22.5	0	
1333383313818	64.22547340393066	-20.630908012390137	151.0	24.0	21.00595	0	
1333383316788	64.22515153884888	-20.63006579875946	152.0	24.0	129.02058	0	
1333383321948	64.22474920749664	-20.628440380096436	142.0	16.0	19.75	0	
1333383325252	64.22448635101318	-20.62732458114624	141.0	24.0	19.75	0	
1333383396308	64.22386944293976	-20.619969964027405	143.0	24.0	0.5	0	
1333383533548	64.2236977815628	-20.618891716003418	143.0	6.0	9.75	0	
1333383598898	64.22506034374237	-20.590986013412476	149.0	16.0	28.75	0	
1333383602858	64.22499597072601	-20.58887779712677	150.0	32.0	25.25	0	
1333383606002	64.22482967376709	-20.587241649627686	148.0	12.0	24.25	0	
1333383609058	64.22474384307861	-20.58586299419403	147.0	8.0	22.5	0	
1333383613198	64.2246687412262	-20.58411419391632	153.0	6.0	19.75	0	
1333383679518	64.23228621482849	-20.563471913337708	166.0	12.0	23.75	0	
1333383682498	64.23274755477905	-20.562565326690674	161.0	12.0	24.0	0	
1333383686498	64.23336446285248	-20.561272501945496	161.0	12.0	24.25	0	
1333383689660	64.23388481140137	-20.560258626937866	159.0	8.0	24.25	0	
1333383692238	64.23425495624542	-20.559523701667786	158.0	6.0	24.5	0	
1333383693988	64.23463046550751	-20.558820962905884	161.0	6.0	24.75	0	
1333383758198	64.23981249332428	-20.53291082382202	149.0	16.0	21.0	0	
1333383761178	64.23982858657837	-20.53167700767517	147.0	16.0	21.25	0	
1333383765238	64.23984467983246	-20.52998185157776	152.0	6.0	21.0	0	
1333383768868	64.23986613750458	-20.52846372127533	152.0	6.0	19.75	0	
1333383772968	64.23988223075867	-20.526838302612305	151.0	8.0	18.5	0	
1333383836178	64.24282193183899	-20.504184365272522	156.0	12.0	23.0	0	
1333383839158	64.24330472946167	-20.503041744232178	161.0	12.0	23.25	0	
1333383842148	64.24380898475647	-20.502440929412842	145.0	8.0	23.0	0	
1333383844308	64.24411475658417	-20.501673817634583	154.0	6.0	23.25	0	
1333383846418	64.24445807933807	-20.50099790096283	153.0	6.0	23.5	0	
1333383850592	64.24513399600983	-20.499646067619324	156.0	6.0	23.5	0	
1333383913738	64.25495088100433	-20.483311414718628	170.0	12.0	129.09807	0	
1333383916728	64.25534248352051	-20.48247992992401	168.0	6.0	21.75	0	
1333383919748	64.25577163696289	-20.481401681900024	175.0	8.0	21.0	0	
1333383922738	64.25612032413483	-20.48054873943329	170.0	6.0	20.5	0	
1333383925718	64.25649583339691	-20.479626059532166	169.0	8.0	22.0	0	
1333383987858	64.26667213439941	-20.464144349098206	194.0	24.0	21.0	0	
1333383990988	64.26712810993195	-20.463151931762695	199.0	12.0	22.25	0	
1333383994158	64.26754653453827	-20.461966395378113	198.0	8.0	23.25	0	
1333383998348	64.26806688308716	-20.460357069969177	193.0	6.0	23.75	0	
1333384002298	64.2685604095459	-20.45876383781433	193.0	6.0	23.75	0	
1333384067738	64.27574336528778	-20.43530523777008	178.0	12.0	23.0	0	
1333384069638	64.27605450153351	-20.434452295303345	194.0	12.0	23.25	0	
1333384072608	64.27636563777924	-20.433159470558167	191.0	8.0	129.6476	0	
1333384075618	64.2766284942627	-20.431931018829346	187.0	16.0	23.75	0	
1333384078788	64.27683234214783	-20.430386066436768	187.0	8.0	24.0	0	
1333384142058	64.27415549755096	-20.402507185935974	184.0	6.0	129.34184	0	
1333384144978	64.27397847175598	-20.401230454444885	180.0	8.0	128.89143	0	
1333384147988	64.27386045455933	-20.39982497692108	183.0	16.0	23.25	0	
1333384151230	64.27373707294464	-20.398263931274414	183.0	8.0	23.5	0	
1333384153358	64.2736566066742	-20.397207140922546	183.0	8.0	23.5	0	
1333384218528	64.2724335193634	-20.368550419807434	157.0	24.0	23.755262	0	
1333384220548	64.27247643470764	-20.367284417152405	173.0	24.0	24.75	0	
1333384223528	64.27256762981415	-20.365787744522095	167.0	16.0	23.75	0	
1333384226488	64.27265346050262	-20.364500284194946	170.0	12.0	20.25	0	
1333384229708	64.27272319793701	-20.36336839199066	173.0	6.0	16.5	0	
1333384295088	64.27939116954803	-20.34667432308197	167.0	8.0	20.25	0	
1333384297998	64.27991151809692	-20.34620761871338	169.0	6.0	21.75	0	
1333384300998	64.28046405315399	-20.345601439476013	171.0	8.0	23.25	0	
1333384304008	64.28102195262909	-20.345038175582886	166.0	12.0	24.25	0	
1333384368318	64.29388046264648	-20.335108637809753	160.0	8.0	21.5	0	
1333384371396	64.29452955722809	-20.33472239971161	163.0	12.0	22.25	0	
1333384375588	64.29531812667847	-20.3342342376709	165.0	8.0	22.0	0	
1333384378760	64.29589211940765	-20.33390164375305	164.0	8.0	22.0	0	
1333384383957	64.29692208766937	-20.33323109149933	172.0	8.0	22.75	0	
1333384387074	64.29745852947235	-20.332893133163452	164.0	16.0	22.5	0	
1333384390353	64.29815590381622	-20.332501530647278	164.0	8.0	22.75	0	
1333384392628	64.29859578609467	-20.332249402999878	163.0	6.0	22.5	0	
1333384455802	64.14547354999999	-21.919528399999997	0.0	59.0	0.0	0	
1333384456598	64.30708229541779	-20.31425178050995	150.0	48.0	18.0	0	
1333384460728	64.30739343166351	-20.312808752059937	161.0	8.0	18.5	0	
1333384464828	64.30772066116333	-20.311333537101746	164.0	6.0	19.0	0	
1333384469148	64.30808544158936	-20.309804677963257	163.0	6.0	19.5	0	
1333384473349	64.30841267108917	-20.308350920677185	164.0	4.0	18.5	0	
1333384535428	64.30965185165405	-20.30295431613922	180.0	48.0	0.5	0	
1333384748248	64.3101453781128	-20.30123770236969	148.0	48.0	127.50392	0	
1333384887818	64.31158304214478	-20.301323533058167	169.0	48.0	127.515686	0	
1333384956257	64.31163668632507	-20.301167964935303	185.0	48.0	0.0	0	
1333384956958	64.3122911453247	-20.300663709640503	195.0	24.0	1.5	0	
1333385052298	64.31275248527527	-20.300658345222473	176.0	48.0	0.0	0	
1333385493548	64.31360006332397	-20.301420092582703	181.0	32.0	0.0	0	
1333385497618	64.31353569030762	-20.300347208976746	191.0	16.0	1.5	0	
1333385829078	64.31311190128326	-20.30169904232025	203.0	48.0	1.75	0	
1333385900278	64.31272029876709	-20.3012216091156	175.0	48.0	0.25	0	
1333386055798	64.31210339069366	-20.300819277763367	184.0	32.0	1.75	0	
1333386130528	64.3110466003418	-20.301597118377686	168.0	32.0	2.0	0	
1333386209448	64.31005954742432	-20.30122697353363	170.0	24.0	127.50882	0	
1333386886148	64.31000053882599	-20.301328897476196	178.0	48.0	7.75	0	
1333387015398	64.313605427742	-20.263842344284058	173.0	32.0	9.75	0	
1333387087778	64.31012392044067	-20.237460136413574	186.0	48.0	22.25	0	
1333387154998	64.30779039859772	-20.207676887512207	231.0	48.0	21.5	0	
1333387279338	64.31056380271912	-20.15769124031067	250.0	24.0	21.25	0	
1333387342508	64.31898057460785	-20.13814866542816	261.0	48.0	17.5	0	
1333387418738	64.32465076446533	-20.132553577423096	290.0	24.0	14.0	0	
1333387490908	64.32516574859619	-20.1301771402359	285.0	24.0	0.25	0	
1333455745506	64.05425190925598	-21.492884159088135	312.0	12.0	26.25	0	
1333455746437	64.05395150184631	-21.492079496383667	317.0	8.0	26.0	0	
1333455746563	64.05345797538757	-21.49076521396637	317.0	8.0	25.75	0	
1333455809279	64.04230535030365	-21.460955142974854	350.0	12.0	26.0	0	
1333455812109	64.04179036617279	-21.46000027656555	365.0	12.0	26.5	0	
1333455814139	64.04140949249268	-21.459372639656067	362.0	12.0	27.25	0	
1333455817189	64.04086232185364	-21.45850896835327	357.0	32.0	27.0	0	
1333455819659	64.04033124446869	-21.457607746124268	358.0	16.0	27.5	0	
1333455882223	64.1455771	-21.9191551	0.0	59.0	0.0	0	
1333455884879	64.0305358171463	-21.427170038223267	335.0	16.0	25.75	0	
1333455887049	64.03025686740875	-21.426209807395935	341.0	12.0	25.75	0	
1333455890029	64.02981698513031	-21.42507791519165	338.0	6.0	24.75	0	
1333455892249	64.02949512004852	-21.424246430397034	339.0	8.0	24.5	0	
1333455895209	64.0290230512619	-21.423248648643494	340.0	8.0	24.5	0	
1333455959369	64.01858389377594	-21.400031447410583	388.0	24.0	30.25	0	
1333455962279	64.01854634284973	-21.398234367370605	391.0	12.0	30.75	0	
1333455965439	64.01858389377594	-21.396303176879883	389.0	6.0	31.25	0	
1333455967737	64.01861608028412	-21.394790410995483	390.0	6.0	31.25	0	
1333455969919	64.01865363121033	-21.393492221832275	392.0	8.0	30.0	0	
1333455972001	64.0187019109726	-21.3923442363739	394.0	6.0	28.75	0	
1333455974149	64.01874482631683	-21.39108896255493	396.0	8.0	28.25	0	
1333455976399	64.01876091957092	-21.389806866645813	399.0	6.0	27.75	0	
1333456038579	64.01849269866943	-21.355281472206116	439.0	32.0	26.75	0	
1333456041799	64.01846587657928	-21.353575587272644	432.0	16.0	26.5	0	
1333456044739	64.01842832565308	-21.351993083953857	431.0	12.0	26.5	0	
1333456047979	64.01838541030884	-21.350281834602356	433.0	8.0	26.25	0	
1333456050139	64.01837468147278	-21.349117755889893	434.0	6.0	26.0	0	
1333456052099	64.01835858821869	-21.348087787628174	434.0	8.0	26.0	0	
1333456054229	64.01837468147278	-21.34691298007965	434.0	6.0	26.25	0	
1333456116419	64.02171671390533	-21.314055919647217	414.0	24.0	25.5	0	
1333456119609	64.02190446853638	-21.3124680519104	420.0	8.0	25.25	0	
1333456122589	64.02201175689697	-21.311035752296448	419.0	8.0	23.75	0	
1333456124762	64.02209222316742	-21.30995213985443	419.0	8.0	24.25	0	
1333456129132	64.02221024036407	-21.307929754257202	419.0	12.0	24.75	0	
1333456130940	64.0222316980362	-21.30675494670868	419.0	16.0	24.75	0	
1333456194206	64.0167760848999	-21.276075839996338	395.0	32.0	26.0	0	
1333456197169	64.01643812656403	-21.274713277816772	395.0	12.0	26.0	0	
1333456200499	64.01607871055603	-21.273227334022522	391.0	8.0	25.5	0	
1333456202614	64.01584804058075	-21.272218823432922	392.0	8.0	25.5	0	
1333456204849	64.01559591293335	-21.271188855171204	392.0	12.0	25.5	0	
1333456207459	64.01528477668762	-21.27001941204071	391.0	6.0	25.5	0	
1333456209459	64.0150648355484	-21.269118189811707	391.0	6.0	25.0	0	
1333456271669	64.01031196117401	-21.241711378097534	352.0	32.0	21.5	0	
1333456275619	64.01015639305115	-21.240128874778748	350.0	24.0	21.5	0	
1333456278979	64.0105265378952	-21.2387877702713	384.0	16.0	20.25	0	
1333456282039	64.01083767414093	-21.23760759830475	388.0	24.0	20.25	0	
1333456285209	64.01120781898499	-21.236658096313477	372.0	16.0	20.25	0	
1333456347379	64.01282250881195	-21.22355282306671	470.0	48.0	16.25	0	
1333456348389	64.01303172111511	-21.222501397132874	328.0	32.0	16.75	0	
1333456351589	64.01258647441864	-21.22210443019867	285.0	24.0	16.75	0	
1333456355760	64.01187837123871	-21.222184896469116	281.0	24.0	0.0	0	
1333456359759	64.01125073432922	-21.222249269485474	274.0	24.0	18.75	0	
1333456421968	64.00186836719513	-21.22635841369629	247.0	48.0	18.5	0	
1333456426159	64.00128364562988	-21.22632622718811	232.0	16.0	17.0	0	
1333456431099	64.00077939033508	-21.225269436836243	235.0	16.0	17.0	0	
1333456434320	64.00056481361389	-21.223981976509094	235.0	12.0	18.75	0	
1333456497689	63.99657905101776	-21.198946237564087	208.0	32.0	25.75	0	
1333456500780	63.9964234828949	-21.197433471679688	280.0	16.0	26.0	0	
1333456503149	63.99617671966553	-21.19634449481964	276.0	16.0	25.75	0	
1333456506419	63.9958655834198	-21.194960474967957	281.0	16.0	24.0	0	
1333456509669	63.99564027786255	-21.19389832019806	259.0	16.0	17.75	0	
1333456575805	63.9881032705307	-21.168020367622375	90.0	24.0	129.92787	0	
1333456577829	63.98780822753906	-21.167076230049133	94.0	16.0	25.25	0	
1333456580739	63.987470269203186	-21.165568828582764	85.0	48.0	25.0	0	
1333456583719	63.9870411157608	-21.16444766521454	82.0	8.0	25.0	0	
1333456585939	63.986746072769165	-21.163535714149475	85.0	6.0	24.75	0	
1333456588139	63.986477851867676	-21.16267204284668	87.0	6.0	24.5	0	
1333456590417	63.98619890213013	-21.161808371543884	89.0	6.0	24.25	0	
1333456592629	63.9858877658844	-21.16093933582306	89.0	6.0	24.0	0	
1333456654117	64.1455771	-21.9191551	0.0	59.0	0.0	0	
1333456654859	63.97491216659546	-21.143875122070313	97.0	32.0	23.25	0	
1333456656949	63.974525928497314	-21.143274307250977	93.0	12.0	23.25	0	
1333456660809	63.97388756275177	-21.142115592956543	97.0	8.0	22.75	0	
1333456663059	63.973538875579834	-21.14145576953888	97.0	8.0	22.75	0	
1333456667131	63.97287905216217	-21.140243411064148	96.0	12.0	22.75	0	
1333456730399	63.96146357059479	-21.12549662590027	97.0	24.0	23.5	0	
1333456733339	63.96096467971802	-21.124568581581116	91.0	12.0	23.5	0	
1333456736369	63.960508704185486	-21.1234313249588	93.0	8.0	24.0	0	
1333456739409	63.96012246608734	-21.12225115299225	93.0	8.0	24.75	0	
1333456743589	63.95962357521057	-21.12047016620636	92.0	8.0	25.0	0	
1333456807719	63.95807325839996	-21.087816953659058	127.0	24.0	25.5	0	
1333456810679	63.95808398723602	-21.08623445034027	119.0	12.0	25.5	0	
1333456813949	63.95808935165405	-21.084560751914978	109.0	8.0	25.25	0	
1333456817809	63.95808935165405	-21.08253300189972	109.0	12.0	25.25	0	
1333456820859	63.958024978637695	-21.080827116966248	104.0	8.0	26.0	0	
1333456822989	63.958003520965576	-21.079700589179993	104.0	8.0	26.5	0	
1333456885189	63.95497262477875	-21.044461727142334	118.0	32.0	26.0	0	
1333456888139	63.95471513271332	-21.042884588241577	116.0	16.0	26.0	0	
1333456891149	63.95445227622986	-21.041404008865356	113.0	12.0	25.5	0	
1333456894229	63.95420014858246	-21.039977073669434	111.0	12.0	25.25	0	
1333456896409	63.954007029533386	-21.038931012153625	109.0	8.0	25.0	0	
1333456899469	63.95372807979584	-21.03754162788391	112.0	8.0	24.5	0	
1333456962659	63.948079347610474	-21.014147400856018	116.0	12.0	127.952385	0	
1333456969629	63.94764482975006	-21.013482213020325	114.0	12.0	10.5	0	
1333456974769	63.94721031188965	-21.012725830078125	114.0	6.0	12.0	0	
1333457038059	63.94035995006561	-21.005231738090515	99.0	8.0	127.68932	0	
1333457042039	63.93986642360687	-21.005290746688843	99.0	16.0	15.0	0	
1333457047539	63.93915832042694	-21.00509226322174	99.0	8.0	13.75	0	
1333457051829	63.9387184381485	-21.004759669303894	98.0	6.0	12.75	0	
1333457115109	63.93722712993622	-20.997211933135986	116.0	48.0	10.5	0	
1333457118989	63.937286138534546	-20.996192693710327	94.0	16.0	11.5	0	
1333457123336	63.93723249435425	-20.99510908126831	81.0	8.0	11.75	0	
1333457129576	63.93721103668213	-20.993800163269043	80.0	12.0	8.5	0	
1333457193829	63.93840193748474	-20.978447198867798	111.0	12.0	14.5	0	
1333457196809	63.938552141189575	-20.977454781532288	107.0	24.0	14.0	0	
1333457201049	63.93868625164032	-20.97618877887726	99.0	8.0	15.5	0	
1333457205189	63.93887400627136	-20.974820852279663	99.0	16.0	17.0	0	
1333457208109	63.93890619277954	-20.97363531589508	98.0	8.0	18.75	0	
1333457269429	63.94122898578644	-20.944565534591675	118.0	48.0	24.25	0	
1333457272269	63.941298723220825	-20.943004488945007	104.0	16.0	24.5	0	
1333457275513	63.94141137599945	-20.94141662120819	103.0	12.0	24.5	0	
1333457278529	63.9414918422699	-20.93992531299591	100.0	12.0	24.5	0	
1333457280696	63.94150257110596	-20.938771963119507	93.0	8.0	24.5	0	
1333457283679	63.941566944122314	-20.937280654907227	92.0	8.0	25.0	0	
1333457348999	63.94244134426117	-20.902615785598755	85.0	24.0	26.004807	0	
1333457351889	63.94248425960541	-20.901129841804504	87.0	12.0	26.0	0	
1333457354909	63.942543268203735	-20.899574160575867	97.0	16.0	26.25	0	
1333457357849	63.942591547966	-20.898050665855408	96.0	12.0	26.0	0	
1333457360337	63.94262909889221	-20.896865129470825	96.0	12.0	26.0	0	
1333457424329	63.94344985485077	-20.861132740974426	88.0	24.0	28.0	0	
1333457426187	63.94347131252289	-20.86002767086029	88.0	16.0	28.0	0	
1333457429419	63.94349277019501	-20.858176946640015	91.0	12.0	28.25	0	
1333457432439	63.943535685539246	-20.856492519378662	94.0	8.0	27.75	0	
1333457434629	63.943551778793335	-20.85526406764984	93.0	6.0	27.75	0	
1333457436599	63.943573236465454	-20.854158997535706	93.0	8.0	27.75	0	
1333457438769	63.94359469413757	-20.852892994880676	93.0	12.0	27.75	0	
